1 4.76217 0.0512821
2 4.60517 0.05
3 4.47734 0.0454545
4 4.27667 0.0555556
6 3.97029 0.0754717
9 3.38439 0.101695
10 3.22684 0.119048
13 2.7213 0.131579
15 2.40695 0.18018
