0.1 13304 0.00259571
0.01 33316 0.00142454
0.001 83404 2.98915e-05
0.0001 209100 7.48276e-07
1e-05 524348 1.63675e-08
1e-06 1314764 4.37293e-10
1e-07 3296828 1.06612e-11
1e-08 8266812 2.54019e-13
