0.1 0.00215515 8
0.01 0.00215515 8
0.001 0.00215515 8
0.0001 0.000269683 24
1e-05 1.22351e-05 48
1e-06 3.07923e-07 88
1e-07 1.66176e-08 144
1e-08 7.94316e-10 240
