0.1 1.08207e-05 8
0.01 1.08207e-05 8
0.001 1.08207e-05 8
0.0001 1.58709e-07 16
1e-05 4.82115e-08 24
1e-06 2.44186e-09 32
1e-07 2.20989e-10 56
1e-08 3.43725e-12 112
