0.1 4 0.325556
0.01 4292 0.000483882
0.001 8576 3.84999e-05
0.0001 21412 1.16827e-06
1e-05 51336 3.69828e-08
1e-06 132436 7.69957e-10
1e-07 328568 2.09681e-11
1e-08 822544 5.55112e-13
