0.1 4 0.00889071
0.01 8 0.00309202
0.001 24 0.000146337
0.0001 56 7.74798e-06
1e-05 140 3.25767e-07
1e-06 388 7.1206e-09
1e-07 892 3.23899e-10
1e-08 2224 1.22871e-11
