0.1 16 0.0723629
0.01 52 0.000946073
0.001 128 2.73058e-05
0.0001 336 5.6739e-07
1e-05 840 1.38337e-08
1e-06 2140 3.37447e-10
1e-07 5356 8.4861e-12
1e-08 13436 2.20712e-13
