0.1 4 0.00220094
0.01 8 0.000129682
0.001 24 2.69191e-06
0.0001 56 6.65803e-08
1e-05 120 2.50116e-09
1e-06 396 4.04237e-11
1e-07 900 1.05671e-12
1e-08 1908 4.30767e-14
