0.1 6.98204e-06 8
0.01 6.98204e-06 8
0.001 6.98204e-06 8
0.0001 6.98204e-06 8
1e-05 2.69156e-08 16
1e-06 3.02037e-10 32
1e-07 1.38607e-09 56
1e-08 4.08762e-11 80
